MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
SC60,RL,4.454347296253507,9.35,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,1.9459101490553128,7.588829878307813,1975,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,6.311734809152915,Unf,0.0,5.099866427824199,6.570882962339584,GasA,TA,Y,SBrkr,6.699500340161678,6.60934924316738,0.0,7.347943823148687,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.6931471805599453,TA,Attchd,1975.0,RFn,2.0,434.0,TA,TA,Y,5.3471075307174685,5.342334251964811,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,Feb,2006,WD,Normal,176011.45
SC20,RL,4.262679877041316,9.26,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,1.9459101490553128,7.586803535162581,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.263398262591624,LwQ,5.198497031265826,5.081404364984463,6.762729506931879,GasA,Gd,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,0.0,0.0,1,0.0,2,0.6931471805599453,TA,1.6094379124341005,Typ,0.0,Missing,Detchd,1989.0,Unf,2.0,576.0,TA,TA,Y,5.37989735354046,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Mar,2009,WD,Abnorml,169279.25
SC20,RL,4.6443908991413725,9.51,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,1.791759469228055,7.602900462204755,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.827629234502852,Ex,TA,PConc,Ex,TA,Gd,GLQ,4.04305126783455,Unf,0.0,7.756623334538858,7.780303087908373,GasA,Ex,Y,SBrkr,7.780303087908373,0.0,0.0,7.780303087908373,0.0,0.0,2,0.0,3,0.6931471805599453,Ex,2.19722457733622,Typ,0.6931471805599453,Ex,Attchd,2003.0,Fin,3.0,968.0,TA,TA,Y,5.517452896464707,4.663439094112067,0.0,0.0,0.0,0.0,None,None,None,0.0,Jun,2009,WD,Normal,172818.19
SC160,RM,3.091042453358316,7.43,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,1.791759469228055,7.586803535162581,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.962844630259907,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.447305862541213,6.447305862541213,GasA,TA,Y,SBrkr,6.447305862541213,6.511745329644728,0.0,7.172424577124845,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,Missing,Detchd,1991.0,Unf,1.0,280.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,May,2009,COD,Abnorml,168630.22
SC60,RL,4.418840607796598,9.21,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,1.791759469228055,7.59890045687141,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.673323267171493,Gd,TA,PConc,Gd,TA,No,GLQ,6.338594078203183,Unf,0.0,6.459904454377535,7.093404625868766,GasA,Ex,Y,SBrkr,7.102499355774649,7.175489713624222,0.0,7.83241092718792,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,Gd,2.302585092994046,Typ,0.6931471805599453,TA,Attchd,1995.0,RFn,3.0,721.0,TA,TA,Y,5.41610040220442,4.74493212836325,0.0,0.0,0.0,0.0,None,None,None,0.0,Jun,2007,WD,Abnorml,165547.11
SC160,RM,3.091042453358316,7.53,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,1.9459101490553128,7.58629630715272,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.852030263919617,TA,TA,CBlock,TA,TA,No,Rec,5.7745515455444085,Unf,0.0,5.093750200806762,6.182084906716632,GasA,TA,Y,SBrkr,6.182084906716632,6.22455842927536,0.0,6.895682697747868,0.0,0.0,1,0.6931471805599453,2,0.6931471805599453,TA,1.791759469228055,Typ,0.0,Missing,Detchd,1987.0,Unf,1.0,280.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Sep,2008,WD,Normal,189054.92
SC20,RL,4.262679877041316,9.05,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,1.791759469228055,7.584773077612199,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.736966958001855,Unf,0.0,4.262679877041316,6.816735880594968,GasA,TA,Y,SBrkr,6.816735880594968,0.0,0.0,6.816735880594968,0.0,0.0,1,0.0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.6931471805599453,Fa,Detchd,1974.0,Unf,1.0,336.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,May,2010,WD,Normal,192858.69
SC120,RL,3.784189633918261,8.07,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,1.791759469228055,7.603897968521881,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.833213344056216,Gd,TA,PConc,Gd,TA,Av,GLQ,2.833213344056216,Unf,0.0,7.213768308118642,7.2254814727822945,GasA,Ex,Y,SBrkr,7.349873704738337,0.0,0.0,7.349873704738337,0.0,0.0,2,0.0,2,0.6931471805599453,Gd,2.079441541679836,Typ,0.6931471805599453,TA,Attchd,2005.0,Fin,2.0,430.0,TA,TA,Y,4.969813299576001,3.044522437723423,0.0,0.0,0.0,0.0,None,None,None,0.0,May,2009,WD,Normal,191036.66
SC20,RL,4.30406509320417,9.08,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1.9459101490553128,7.580699752224563,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.3981627015177525,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,7.085901464365611,7.085901464365611,GasA,TA,Y,SBrkr,7.085901464365611,0.0,0.0,7.085901464365611,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,Missing,Attchd,1959.0,RFn,1.0,312.0,TA,TA,Y,0.0,0.0,4.795790545596741,0.0,0.0,0.0,None,None,None,0.0,Apr,2010,WD,Normal,178636.64
SC60,RL,5.1647859739235145,9.63,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1.791759469228055,7.59890045687141,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.228511003591184,Gd,TA,PConc,Gd,TA,No,GLQ,6.536691597591305,Unf,0.0,6.651571873589727,7.288244401020124,GasA,Ex,Y,SBrkr,7.307202314764738,7.173958319756794,0.0,7.9355873855892,0.6931471805599453,0.0,2,0.6931471805599453,4,0.6931471805599453,Ex,2.302585092994046,Typ,0.6931471805599453,TA,Attchd,1995.0,Fin,3.0,810.0,TA,TA,Y,0.0,4.990432586778736,5.313205979041787,0.0,0.0,0.0,None,None,None,0.0,Jul,2009,WD,Normal,265046.84
SC160,RM,3.091042453358316,7.43,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,1.791759469228055,7.587310506022615,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.697093486505405,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.182084906716632,6.182084906716632,GasA,TA,Y,SBrkr,6.182084906716632,6.22455842927536,0.0,6.895682697747868,0.0,0.0,1,0.6931471805599453,2,0.6931471805599453,TA,1.791759469228055,Typ,0.6931471805599453,Po,Attchd,1972.0,Unf,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Jun,2006,WD,Normal,166143.19
SC20,RL,4.330733340286331,9.27,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1.9459101490553128,7.589335823170617,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,5.209486152841421,ALQ,6.569481420414296,0.0,6.796823718274855,GasA,TA,Y,SBrkr,6.796823718274855,0.0,0.0,6.796823718274855,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.0,Missing,Attchd,1976.0,Unf,1.0,308.0,TA,TA,Y,5.902633333401366,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,Feb,2010,WD,Normal,181313.3
SC60,RL,4.248495242049359,8.97,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,1.791759469228055,7.602401335665818,2002,Gable,CompShg,VinylSd,VinylSd,None,3.265759410767051,Gd,TA,PConc,Gd,TA,No,GLQ,6.439350371100098,Unf,0.0,5.4638318050256105,6.7580945044277305,GasA,Ex,Y,SBrkr,6.7580945044277305,7.00397413672268,0.0,7.581209826196346,0.6931471805599453,0.0,2,0.6931471805599453,4,0.6931471805599453,Gd,2.19722457733622,Typ,1.0986122886681098,TA,BuiltIn,2002.0,Fin,2.0,440.0,TA,TA,Y,5.666426688112432,3.8918202981106265,0.0,0.0,0.0,0.0,None,None,None,0.0,May,2010,WD,Normal,166788.72
SC160,RM,3.091042453358316,7.43,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,1.3862943611198906,7.586803535162581,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,6.405228458030842,TA,TA,CBlock,TA,TA,No,ALQ,5.883322388488279,Unf,0.0,4.836281906951478,6.182084906716632,GasA,TA,Y,SBrkr,6.182084906716632,6.22455842927536,0.0,6.895682697747868,0.0,0.0,1,0.6931471805599453,2,0.6931471805599453,TA,1.791759469228055,Typ,0.0,Missing,Detchd,1971.0,Unf,1.0,264.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Aug,2008,WD,Normal,276422.3
SC20,RL,4.189654742026425,9.08,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,1.791759469228055,7.60339933974067,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.59511985013459,Gd,TA,PConc,Gd,TA,Av,GLQ,3.218875824868201,Unf,0.0,7.237778191923443,7.254884810077338,GasA,Ex,Y,SBrkr,7.254884810077338,0.0,0.0,7.254884810077338,0.0,0.0,2,0.0,3,0.6931471805599453,Gd,1.9459101490553128,Typ,0.0,Missing,Attchd,2004.0,RFn,2.0,494.0,TA,TA,Y,4.890349128221754,4.663439094112067,0.0,0.0,0.0,0.0,None,None,None,0.0,May,2010,WD,Normal,173397.08
SC60,RL,4.222444564849416,9.15,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,2.079441541679836,7.597897950521784,2003,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,5.998936561946683,Unf,0.0,6.38856140554563,6.904750769961838,GasA,Ex,Y,SBrkr,6.922643891475888,6.594413459749778,0.0,7.464509834636527,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.0,Missing,Attchd,1993.0,RFn,2.0,457.0,TA,TA,Y,5.916202062607435,4.262679877041316,0.0,5.476463551931511,0.0,0.0,None,None,None,0.0,Feb,2010,WD,Normal,372523.94
SC20,RL,4.543294782270004,9.4,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,1.791759469228055,7.60489448081162,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.541263545158426,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,7.43543801981455,7.43543801981455,GasA,Ex,Y,SBrkr,7.43543801981455,0.0,0.0,7.43543801981455,0.0,0.0,2,0.0,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.0,Missing,Attchd,2007.0,Fin,3.0,818.0,TA,TA,Y,5.1298987149230735,5.43372200355424,0.0,0.0,0.0,0.0,None,None,None,0.0,Dec,2007,New,Partial,319005.8
SC50,RL,3.970291913552122,9.08,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,1.6094379124341005,7.57353126274595,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,4.553876891600541,Unf,0.0,6.464588303689961,6.601230118728877,GasA,TA,Y,FuseA,6.683360945766275,6.536691597591305,0.0,7.305188215393037,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,TA,2.079441541679836,Typ,0.6931471805599453,Gd,Detchd,1949.0,Unf,1.0,220.0,TA,TA,Y,0.0,4.948759890378168,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,Apr,2010,WD,Normal,248077.48
SC20,FV,4.330733340286331,9.11,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,1.791759469228055,7.605392364814935,2008,Gable,CompShg,VinylSd,VinylSd,Stone,3.610917912644224,Gd,TA,PConc,Gd,TA,Av,GLQ,6.983789965258135,Unf,0.0,6.192362489474872,7.356918242356021,GasA,Ex,Y,SBrkr,7.356918242356021,0.0,0.0,7.356918242356021,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.0,Missing,Attchd,2008.0,RFn,2.0,750.0,TA,TA,Y,4.976733742420574,5.1298987149230735,0.0,0.0,0.0,0.0,None,None,None,0.0,Apr,2010,WD,Normal,260062.94
SC30,RM,3.713572066704308,8.26,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,2.302585092994046,7.57353126274595,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,5.799092654460526,Unf,0.0,5.8805329864007,6.532334292222349,GasA,Gd,Y,SBrkr,6.765038976780541,0.0,0.0,6.765038976780541,0.0,0.0,1,0.0,2,0.6931471805599453,Gd,1.6094379124341005,Typ,0.0,Missing,None,2000.2,None,0.0,0.0,None,None,Y,4.07753744390572,3.7612001156935615,0.0,0.0,0.0,0.0,None,None,None,0.0,Aug,2007,WD,Normal,252222.14
SC50,RM,4.158883083359672,8.52,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,1.6094379124341005,7.550135342488429,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.293419278846481,6.293419278846481,GasA,Gd,N,FuseA,6.7912214627261855,6.313548046277095,0.0,7.273092595999522,0.0,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,Missing,Attchd,1940.0,Unf,1.0,352.0,Fa,TA,Y,0.0,0.0,4.356708826689592,0.0,0.0,0.0,None,None,None,0.0,Apr,2006,WD,Normal,251353.94
SC160,RL,4.330733340286331,9.28,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,1.9459101490553128,7.591357046698551,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,6.440946540632921,6.440946540632921,GasA,TA,Y,SBrkr,6.440946540632921,6.3835066348840055,0.0,7.1049654482698426,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.6931471805599453,TA,Attchd,1980.0,RFn,1.0,288.0,TA,TA,Y,0.0,3.367295829986474,0.0,0.0,0.0,0.0,None,None,None,0.0,Apr,2009,WD,Normal,298222.44
SC60,RL,4.225372824628505,9.09,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,1.791759469228055,7.598399329323964,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.54534966033442,Unf,0.0,5.537334267018537,6.855408798609928,GasA,Ex,Y,SBrkr,7.109062135687172,6.790097235513905,0.0,7.65491704784832,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.19722457733622,Typ,1.0986122886681098,Fa,Attchd,1994.0,RFn,2.0,463.0,TA,TA,Y,0.0,4.875197323201151,0.0,0.0,0.0,0.0,None,None,None,0.0,May,2010,WD,Normal,226254.8
SC20,RL,4.394449154672439,9.25,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,1.791759469228055,7.595387278853972,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.634728988229636,TA,TA,CBlock,Gd,TA,Av,GLQ,6.835184586147301,Unf,0.0,6.821107472256465,7.520776415062797,GasA,Gd,Y,SBrkr,7.535296702444088,0.0,0.0,7.535296702444088,0.0,0.6931471805599453,2,0.0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.6931471805599453,TA,Attchd,1988.0,Fin,2.0,604.0,TA,TA,Y,5.288267030694535,3.688879454113936,0.0,0.0,0.0,0.0,None,None,None,0.0,Jun,2006,WD,Normal,418564.2
SC190,RM,4.248495242049359,9.12,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6,2.19722457733622,7.555381944240273,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,Stone,Fa,TA,No,Unf,0.0,Unf,0.0,6.928537818164665,6.928537818164665,GasA,Gd,N,FuseP,6.812345094177479,6.928537818164665,0.0,7.564757012905729,0.0,0.0,2,0.0,4,1.0986122886681098,Fa,2.302585092994046,Typ,0.0,Missing,Detchd,1910.0,Unf,1.0,440.0,Po,Po,Y,0.0,4.110873864173311,4.727387818712341,0.0,0.0,0.0,None,None,None,0.0,Apr,2006,WD,Normal,225177.44
SC20,RL,4.330733340286331,9.33,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1.791759469228055,7.578145472419466,1954,Hip,CompShg,Wd Sdng,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,7.221105098182496,7.221105098182496,GasA,Ex,Y,SBrkr,7.226936018493289,0.0,0.0,7.226936018493289,0.0,0.0,1,0.0,2,0.6931471805599453,TA,1.791759469228055,Typ,0.6931471805599453,TA,Attchd,1954.0,Unf,2.0,451.0,TA,TA,Y,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,None,None,None,0.0,Jun,2006,WD,Normal,213138.55
SC60,RL,4.290459441148391,9.33,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,1.791759469228055,7.602900462204755,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.624972813284271,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.734591659972948,6.734591659972948,GasA,Ex,Y,SBrkr,6.734591659972948,6.720220155135295,0.0,7.419979923661835,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.19722457733622,Typ,0.0,Missing,Attchd,2003.0,RFn,2.0,500.0,TA,TA,Y,4.976733742420574,4.23410650459726,0.0,0.0,0.0,0.0,None,None,None,0.0,Sep,2007,WD,Normal,270014.62
SC50,RL,4.8346933442663405,11.98,Pave,None,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,2.079441541679836,7.580189417944541,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,6.159095388491933,Gd,TA,CBlock,Gd,TA,Gd,Rec,6.548219102762372,Unf,0.0,6.617402977974478,7.275864600546533,GasA,Gd,Y,SBrkr,7.275864600546533,6.55250788703459,0.0,7.670894831362117,0.0,0.6931471805599453,2,0.0,4,0.6931471805599453,Gd,2.079441541679836,Typ,1.0986122886681098,TA,Attchd,1958.0,Fin,2.0,389.0,TA,TA,Y,0.0,4.59511985013459,0.0,0.0,0.0,0.0,None,None,Shed,6.2166061010848646,Jun,2007,WD,Normal,223268.12
SC30,RL,4.02535169073515,8.59,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,1.0986122886681098,7.57095858316901,1966,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Po,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.591673732008658,6.591673732008658,GasA,Ex,Y,SBrkr,7.175489713624222,0.0,0.0,7.175489713624222,0.0,0.0,1,0.0,3,0.6931471805599453,Fa,1.9459101490553128,Mod,0.0,Missing,None,1933.4,None,0.0,0.0,None,None,Y,5.575949103146316,0.0,0.0,0.0,0.0,0.0,None,GdWo,Shed,6.111467339502679,May,2010,WD,Normal,254799.31
SC120,RM,3.80666248977032,8.47,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,1.791759469228055,7.604396348796338,2007,Hip,CompShg,VinylSd,VinylSd,Stone,6.1779441140506,Gd,TA,PConc,Gd,TA,Gd,GLQ,7.361375428977347,Unf,0.0,0.0,7.361375428977347,GasA,Ex,Y,SBrkr,7.3938782901077555,0.0,0.0,7.3938782901077555,0.6931471805599453,0.6931471805599453,2,0.0,2,0.6931471805599453,Gd,1.791759469228055,Typ,0.6931471805599453,Gd,Attchd,2006.0,Fin,2.0,538.0,TA,TA,Y,4.820281565605037,0.0,0.0,0.0,5.0369526024136295,0.0,None,None,None,0.0,Dec,2007,WD,Family,265986.34
SC60,RL,4.189654742026425,9.03,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,1.791759469228055,7.60339933974067,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.683360945766275,6.683360945766275,GasA,Ex,Y,SBrkr,6.683360945766275,6.736966958001855,0.0,7.403061091090091,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,1.9459101490553128,Typ,0.0,Missing,Attchd,2004.0,RFn,2.0,520.0,TA,TA,Y,4.934473933130692,3.828641396489095,0.0,0.0,0.0,0.0,None,None,None,0.0,Dec,2008,WD,Normal,270521.53
SC80,RL,4.454347296253507,9.14,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,2.079441541679836,7.583247524303362,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,4.691347882229144,TA,TA,CBlock,Gd,TA,Gd,LwQ,5.602118820879701,ALQ,6.364750756851911,6.115892125483034,7.172424577124845,GasA,Ex,Y,SBrkr,7.172424577124845,0.0,0.0,7.172424577124845,0.0,0.6931471805599453,2,0.0,3,0.6931471805599453,Gd,2.079441541679836,Min1,0.0,Missing,Attchd,1964.0,RFn,1.0,309.0,TA,TA,Y,5.811140992976701,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,Oct,2007,CWD,Normal,219533.2
SC20,RL,4.262679877041316,9.04,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1.9459101490553128,7.579678823090456,1957,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,6.827629234502852,Unf,0.0,5.973809611869261,7.181591944611865,GasA,TA,Y,SBrkr,7.181591944611865,0.0,0.0,7.181591944611865,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.0,Missing,Attchd,1957.0,RFn,1.0,294.0,TA,TA,Y,5.525452939131784,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Jun,2010,WD,Normal,210424.16
SC60,RL,4.204692619390966,9.08,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,1.791759469228055,7.600902459542082,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.713732805509369,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.883462586413092,6.883462586413092,GasA,Ex,Y,SBrkr,6.913737350659685,7.160069207596127,0.0,7.73718007783463,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,Gd,2.19722457733622,Typ,0.6931471805599453,TA,BuiltIn,1999.0,Fin,2.0,429.0,TA,TA,Y,5.262690188904886,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Feb,2006,WD,Normal,183167.77
SC60,FV,4.174387269895637,9.08,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,1.791759469228055,7.602900462204755,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Rec,6.222576268071369,Unf,0.0,5.891644211825772,6.762729506931879,GasA,Ex,Y,SBrkr,6.762729506931879,6.762729506931879,0.0,7.455298485683291,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.0,Missing,Attchd,2003.0,RFn,2.0,673.0,TA,TA,Y,5.37989735354046,4.04305126783455,0.0,0.0,0.0,0.0,None,None,None,0.0,May,2008,WD,Normal,169726.14
SC20,RL,4.23410650459726,9.08,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,1.791759469228055,7.604396348796338,2006,Gable,CompShg,VinylSd,VinylSd,Stone,5.198497031265826,Gd,TA,PConc,Gd,TA,No,GLQ,7.19668657083435,Unf,0.0,5.602118820879701,7.380879035564116,GasA,Ex,Y,SBrkr,7.380879035564116,0.0,0.0,7.380879035564116,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.19722457733622,Typ,0.6931471805599453,Gd,Attchd,2006.0,RFn,2.0,660.0,TA,TA,Y,4.820281565605037,4.709530201312334,0.0,0.0,0.0,0.0,None,None,None,0.0,Mar,2009,WD,Abnorml,131864.2
